scorer,Parth,Parth,Parth,Parth,Parth,Parth,Parth,Parth
labeled-data/rat1/img01424.png,220.25342413866247,136.8729993030514,,,,,,
labeled-data/rat1/img01425.png,220.25342413866247,136.8729993030514,,,,,,
labeled-data/rat1/img01426.png,220.25342413866247,136.8729993030514,,,,,,
labeled-data/rat1/img01427.png,220.25342413866247,136.8729993030514,,,,,,
labeled-data/rat1/img01428.png,220.25342413866247,136.8729993030514,,,,,,
labeled-data/rat1/img01429.png,220.25342413866247,136.8729993030514,,,,,,
labeled-data/rat1/img01430.png,215.72901578740039,137.87842338110963,,,,,,
labeled-data/rat1/img01431.png,220.7561361776916,139.386559498197,,,,,,
labeled-data/rat1/img01432.png,211.2046074361383,136.37028726402227,,,,,,
labeled-data/rat1/img01433.png,206.68019908487622,138.38113542013875,,,,,,
labeled-data/rat1/img01434.png,207.18291112390534,138.38113542013875,,,,,,
labeled-data/rat1/img01435.png,206.68019908487622,135.36486318596403,,,,,,
labeled-data/rat1/img01436.png,207.18291112390534,135.36486318596403,,,,,,
labeled-data/rat1/img01437.png,207.18291112390534,135.36486318596403,,,,,,
labeled-data/rat1/img01438.png,207.68562316293446,134.8621511469349,,,,,,
labeled-data/rat1/img01439.png,214.22087967031302,132.85130299081843,,,,,,
labeled-data/rat1/img01440.png,219.75071209963335,132.85130299081843,,,,,,
labeled-data/rat1/img01441.png,215.22630374837127,135.86757522499315,,,,,,
labeled-data/rat1/img01442.png,213.21545559225478,139.386559498197,,,,,,
labeled-data/rat1/img01443.png,217.23715190448775,139.386559498197,,,,,,
labeled-data/rat1/img01444.png,220.25342413866247,139.386559498197,,,,,,
labeled-data/rat1/img01445.png,221.2588482167207,138.88384745916787,,,,,,
labeled-data/rat1/img01446.png,221.2588482167207,138.88384745916787,,,,,,
labeled-data/rat1/img01447.png,221.2588482167207,138.88384745916787,,,,,,
labeled-data/rat1/img01448.png,222.26427229477895,138.88384745916787,,,,,,
labeled-data/rat1/img01449.png,220.7561361776916,137.87842338110963,,,,,,
labeled-data/rat1/img01450.png,219.75071209963335,137.87842338110963,,,,,,
labeled-data/rat1/img01451.png,218.242575982546,137.87842338110963,,,,,,
labeled-data/rat1/img01452.png,214.22087967031302,136.8729993030514,,,,,,
labeled-data/rat1/img01453.png,210.70189539710918,134.8621511469349,,,,,,
labeled-data/rat1/img01454.png,207.18291112390534,134.8621511469349,,,,,,
labeled-data/rat1/img01455.png,207.18291112390534,134.8621511469349,,,,,,
labeled-data/rat1/img01456.png,205.67477500681798,137.3757113420805,,,,,,
labeled-data/rat1/img01457.png,208.6910472409927,137.3757113420805,,,,,,
labeled-data/rat1/img01458.png,208.18833520196358,137.3757113420805,,,,,,
labeled-data/rat1/img01459.png,208.18833520196358,137.3757113420805,,,,,,
labeled-data/rat1/img01460.png,206.1774870458471,137.3757113420805,,,,,,
labeled-data/rat1/img01461.png,205.67477500681798,136.8729993030514,,,,,,
labeled-data/rat1/img01462.png,205.67477500681798,136.8729993030514,,,,,,
labeled-data/rat1/img01463.png,205.17206296778886,136.37028726402227,,,,,,
labeled-data/rat1/img01464.png,205.17206296778886,136.37028726402227,,,,,,
labeled-data/rat1/img01465.png,205.17206296778886,136.37028726402227,,,,,,
labeled-data/rat1/img01466.png,206.1774870458471,136.37028726402227,,,,,,
labeled-data/rat1/img01467.png,206.68019908487622,136.37028726402227,,,,,,
labeled-data/rat1/img01468.png,206.1774870458471,141.9001196933426,,,,,,
labeled-data/rat1/img01469.png,,,,,,,,
labeled-data/rat1/img01470.png,,,,,,,,
labeled-data/rat1/img01471.png,,,,,,,,
labeled-data/rat1/img01472.png,,,,,,,,
labeled-data/rat1/img01473.png,,,,,,,,
